iter	Passed	Remaining
1682	7579	2202
1683	7585	2198
1684	7592	2194
1685	7597	2190
1686	7603	2185
1687	7609	2181
1688	7616	2178
1689	7623	2174
1690	7629	2170
1691	7634	2165
1692	7640	2161
1693	7645	2157
1694	7650	2153
1695	7656	2148
1696	7662	2144
1697	7667	2140
1698	7671	2135
1699	7676	2131
1700	7681	2126
1701	7685	2122
1702	7692	2118
1703	7696	2113
1704	7701	2109
1705	7706	2104
1706	7710	2100
1707	7714	2095
1708	7718	2091
1709	7724	2087
1710	7729	2082
1711	7733	2077
1712	7738	2073
1713	7743	2069
1714	7747	2064
1715	7753	2060
1716	7759	2056
1717	7764	2051
1718	7772	2048
1719	7777	2043
1720	7782	2039
1721	7788	2035
1722	7793	2030
1723	7799	2026
1724	7805	2022
1725	7812	2018
1726	7817	2014
1727	7824	2010
1728	7829	2006
1729	7834	2001
1730	7839	1997
1731	7844	1992
1732	7851	1988
1733	7857	1984
1734	7864	1980
1735	7871	1976
1736	7878	1973
1737	7884	1968
1738	7890	1964
1739	7897	1960
1740	7902	1956
1741	7916	1954
1742	7921	1949
1743	7929	1945
1744	7935	1941
1745	7946	1938
1746	7952	1934
1747	7960	1930
1748	7966	1926
1749	7975	1923
1750	7980	1918
1751	7985	1914
1752	7991	1910
1753	7996	1905
1754	8002	1901
1755	8009	1897
1756	8014	1893
1757	8019	1888
1758	8025	1884
1759	8029	1879
1760	8033	1874
1761	8038	1870
1762	8044	1866
1763	8051	1862
1764	8058	1858
1765	8064	1854
1766	8072	1850
1767	8077	1845
1768	8082	1841
1769	8087	1836
1770	8092	1832
1771	8096	1827
1772	8101	1823
1773	8105	1818
1774	8110	1814
1775	8114	1809
1776	8119	1804
1777	8124	1800
1778	8129	1795
1779	8134	1791
1780	8138	1786
1781	8143	1782
1782	8147	1777
1783	8153	1773
1784	8158	1768
1785	8162	1764
1786	8166	1759
1787	8171	1754
1788	8176	1750
1789	8181	1745
1790	8186	1741
1791	8192	1737
1792	8196	1732
1793	8201	1728
1794	8205	1723
1795	8211	1719
1796	8215	1714
1797	8220	1710
1798	8226	1705
1799	8230	1701
1800	8235	1696
1801	8239	1691
1802	8243	1687
1803	8247	1682
1804	8251	1677
1805	8255	1673
1806	8259	1668
1807	8263	1663
1808	8268	1659
1809	8273	1654
1810	8277	1650
1811	8283	1645
1812	8287	1641
1813	8291	1636
1814	8296	1631
1815	8300	1627
1816	8304	1622
1817	8308	1617
1818	8315	1613
1819	8319	1609
1820	8324	1604
1821	8330	1600
1822	8334	1595
1823	8339	1591
1824	8344	1586
1825	8351	1582
1826	8355	1577
1827	8360	1573
1828	8366	1568
1829	8370	1564
1830	8375	1559
1831	8380	1555
1832	8386	1551
1833	8391	1546
1834	8396	1542
1835	8401	1537
1836	8405	1532
1837	8410	1528
1838	8414	1523
1839	8418	1519
1840	8422	1514
1841	8427	1509
1842	8431	1505
1843	8435	1500
1844	8439	1495
1845	8443	1491
1846	8447	1486
1847	8451	1481
1848	8456	1477
1849	8460	1472
1850	8465	1468
1851	8468	1463
1852	8472	1458
1853	8476	1453
1854	8480	1449
1855	8484	1444
1856	8488	1439
1857	8493	1435
1858	8497	1430
1859	8500	1425
1860	8505	1421
1861	8508	1416
1862	8513	1411
1863	8516	1407
1864	8521	1402
1865	8525	1398
1866	8529	1393
1867	8532	1388
1868	8537	1384
1869	8541	1379
1870	8544	1374
1871	8549	1370
1872	8553	1365
1873	8557	1360
1874	8561	1356
1875	8565	1351
1876	8570	1346
1877	8574	1342
1878	8579	1337
1879	8583	1333
1880	8587	1328
1881	8591	1323
1882	8595	1319
1883	8598	1314
1884	8603	1309
1885	8607	1305
1886	8612	1300
1887	8616	1296
1888	8620	1291
1889	8624	1286
1890	8628	1282
1891	8632	1277
1892	8636	1272
1893	8639	1268
1894	8643	1263
1895	8647	1258
1896	8651	1254
1897	8655	1249
1898	8659	1244
1899	8663	1240
1900	8668	1235
1901	8672	1231
1902	8676	1226
1903	8679	1221
1904	8684	1217
1905	8688	1212
1906	8692	1207
1907	8695	1203
1908	8699	1198
1909	8703	1193
1910	8707	1189
1911	8711	1184
1912	8715	1179
1913	8719	1175
1914	8723	1170
1915	8727	1166
1916	8730	1161
1917	8735	1156
1918	8738	1152
1919	8742	1147
1920	8746	1142
1921	8751	1138
1922	8754	1133
1923	8758	1129
1924	8762	1124
1925	8768	1119
1926	8772	1115
1927	8777	1110
1928	8785	1106
1929	8791	1102
1930	8799	1098
1931	8806	1093
1932	8811	1089
1933	8817	1085
1934	8822	1080
1935	8826	1075
1936	8830	1071
1937	8834	1066
1938	8839	1062
1939	8843	1057
1940	8849	1053
1941	8853	1048
1942	8857	1043
1943	8862	1039
1944	8866	1034
1945	8871	1030
1946	8875	1025
1947	8882	1021
1948	8888	1016
1949	8893	1012
1950	8899	1008
1951	8903	1003
1952	8908	998
1953	8914	994
1954	8918	989
1955	8922	985
1956	8927	980
1957	8932	976
1958	8937	971
1959	8941	967
1960	8946	962
1961	8950	958
1962	8955	953
1963	8960	948
1964	8965	944
1965	8969	939
1966	8974	935
1967	8978	930
1968	8983	926
1969	8987	921
1970	8994	917
1971	8998	912
1972	9003	908
1973	9009	903
1974	9014	899
1975	9018	894
1976	9023	890
1977	9027	885
1978	9032	880
1979	9036	876
1980	9042	871
1981	9046	867
1982	9051	862
1983	9056	858
1984	9060	853
1985	9064	848
1986	9068	844
1987	9074	839
1988	9079	835
1989	9083	830
1990	9088	826
1991	9092	821
1992	9096	817
1993	9100	812
1994	9104	807
1995	9109	803
1996	9113	798
1997	9117	794
1998	9122	789
1999	9126	784
2000	9130	780
2001	9134	775
2002	9139	771
2003	9143	766
2004	9147	761
2005	9151	757
2006	9156	752
2007	9160	748
2008	9165	743
2009	9169	739
2010	9174	734
2011	9178	729
2012	9182	725
2013	9200	721
2014	9204	717
2015	9208	712
2016	9212	707
2017	9217	703
2018	9222	698
2019	9226	694
2020	9230	689
2021	9235	685
2022	9239	680
2023	9243	675
2024	9247	671
2025	9252	666
2026	9256	662
2027	9261	657
2028	9265	652
2029	9270	648
2030	9275	643
2031	9279	639
2032	9285	634
2033	9290	630
2034	9295	625
2035	9301	621
2036	9305	616
2037	9309	612
2038	9313	607
2039	9318	602
2040	9322	598
2041	9327	593
2042	9333	589
2043	9338	584
2044	9343	580
2045	9348	575
2046	9352	571
2047	9356	566
2048	9360	561
2049	9365	557
2050	9369	552
2051	9374	548
2052	9379	543
2053	9384	539
2054	9388	534
2055	9391	529
2056	9397	525
2057	9402	520
2058	9407	516
2059	9412	511
2060	9416	507
2061	9420	502
2062	9424	497
2063	9431	493
2064	9435	488
2065	9440	484
2066	9445	479
2067	9450	475
2068	9454	470
2069	9457	466
2070	9462	461
2071	9466	456
2072	9483	452
2073	9487	448
2074	9491	443
2075	9496	439
2076	9500	434
2077	9504	429
2078	9509	425
2079	9514	420
2080	9518	416
2081	9523	411
2082	9528	407
2083	9532	402
2084	9536	397
2085	9540	393
2086	9545	388
2087	9549	384
2088	9552	379
2089	9556	374
2090	9562	370
2091	9566	365
2092	9570	361
2093	9575	356
2094	9580	352
2095	9585	347
2096	9589	342
2097	9594	338
2098	9598	333
2099	9602	329
2100	9608	324
2101	9613	320
2102	9618	315
2103	9622	311
2104	9626	306
2105	9631	301
2106	9635	297
2107	9640	292
2108	9644	288
2109	9648	283
2110	9652	278
2111	9657	274
2112	9662	269
2113	9666	265
2114	9672	260
2115	9676	256
2116	9680	251
2117	9685	246
2118	9690	242
2119	9694	237
2120	9698	233
2121	9704	228
2122	9708	224
2123	9713	219
2124	9719	214
2125	9724	210
2126	9730	205
2127	9738	201
2128	9744	196
2129	9749	192
2130	9755	187
2131	9760	183
2132	9764	178
2133	9769	173
2134	9774	169
2135	9778	164
2136	9782	160
2137	9788	155
2138	9792	151
2139	9797	146
2140	9802	141
2141	9807	137
2142	9811	132
2143	9815	128
2144	9819	123
2145	9823	119
2146	9827	114
2147	9830	109
2148	9834	105
2149	9838	100
2150	9842	96
2151	9845	91
2152	9849	86
2153	9853	82
2154	9857	77
2155	9860	73
2156	9865	68
2157	9869	64
2158	9873	59
2159	9877	54
2160	9882	50
2161	9886	45
2162	9890	41
2163	9895	36
2164	9901	32
2165	9906	27
2166	9912	22
2167	9917	18
2168	9922	13
2169	9927	9
2170	9932	4
2171	9936	0
