iter	MAE
1539	0.8614140262
1540	0.8612462496
1541	0.8612187041
1542	0.861176501
1543	0.8610901966
1544	0.8609655713
1545	0.8608701029
1546	0.8607936688
1547	0.8607633177
1548	0.8607379133
1549	0.860651831
1550	0.8606405623
1551	0.8606256003
1552	0.8605852853
1553	0.860566245
1554	0.8605303399
1555	0.8605100852
1556	0.8604979503
1557	0.8604772492
1558	0.8604576933
1559	0.8603896358
1560	0.8603249804
1561	0.8602941186
1562	0.8602563679
1563	0.8601941227
1564	0.860035132
1565	0.85991947
1566	0.8598682275
1567	0.8598357417
1568	0.8598051412
1569	0.8597212933
1570	0.8597037405
1571	0.859677554
1572	0.8596527565
1573	0.8596298773
1574	0.8596036326
1575	0.8595899453
1576	0.8595513584
1577	0.8594748795
1578	0.8594147631
1579	0.8593915867
1580	0.8593545242
1581	0.8593099796
1582	0.8592854901
1583	0.8592407222
1584	0.8592293775
1585	0.8591563191
1586	0.8591323284
1587	0.8591242382
1588	0.8591042537
1589	0.8590816873
1590	0.8589613404
1591	0.8589179934
1592	0.8588889218
1593	0.8588673929
1594	0.8588604239
1595	0.8588359303
1596	0.8587784142
1597	0.8587500716
1598	0.8587364725
1599	0.8587165039
1600	0.8586941417
1601	0.8586629099
1602	0.8585042682
1603	0.8584635818
1604	0.8584426158
1605	0.8583874584
1606	0.8583746791
1607	0.8583367894
1608	0.8581854255
1609	0.8580804836
1610	0.8580016443
1611	0.8579297502
1612	0.8578864726
1613	0.8578307692
1614	0.8578143534
1615	0.857804725
1616	0.8577902273
1617	0.857773757
1618	0.8576932476
1619	0.8576401051
1620	0.8576274391
1621	0.8575503929
1622	0.8575331297
1623	0.8573894153
1624	0.8573774017
1625	0.8573321687
1626	0.8572181742
1627	0.8571838292
1628	0.8570629447
1629	0.8570451714
1630	0.8569073958
1631	0.8568819163
1632	0.8568332691
1633	0.8567731723
1634	0.8567517651
1635	0.8567252531
1636	0.8566679137
1637	0.8565453721
1638	0.856522208
1639	0.856438189
1640	0.8564269769
1641	0.8563777123
1642	0.8563611547
1643	0.8563258682
1644	0.8563063248
1645	0.8562719301
1646	0.8562521882
1647	0.8562126114
1648	0.8561683107
1649	0.856152743
1650	0.8561211764
1651	0.8560980346
1652	0.8560654392
1653	0.8560267951
1654	0.8560027699
1655	0.856000202
1656	0.8558740171
1657	0.8558505672
1658	0.8556880784
1659	0.8556680399
1660	0.8556158214
1661	0.855582818
1662	0.8555252236
1663	0.8555066151
1664	0.8554750126
1665	0.8554607361
1666	0.8554474976
1667	0.855401023
1668	0.8553931268
1669	0.8553082773
1670	0.8552762739
1671	0.8552602284
1672	0.8552275947
1673	0.8552003239
1674	0.8551733977
1675	0.8551535209
1676	0.8551307027
1677	0.8551174765
1678	0.8551015954
1679	0.8550385442
1680	0.8550186834
1681	0.8549822562
1682	0.8549650302
1683	0.8549523082
1684	0.8549358322
1685	0.8549059411
1686	0.8548385219
1687	0.8547055832
1688	0.8546376258
1689	0.8545779322
1690	0.8545559124
1691	0.8545148076
1692	0.8544731274
1693	0.8544444502
1694	0.8544024165
1695	0.8543816931
1696	0.8543387896
1697	0.8543215208
1698	0.8542991512
1699	0.8542903297
1700	0.8542738803
1701	0.8542043287
1702	0.8541857404
1703	0.8541710972
1704	0.8541278207
1705	0.8540900075
1706	0.8540675275
1707	0.854042608
1708	0.8540120249
1709	0.8539888336
1710	0.8539772953
1711	0.8539647847
1712	0.8539070173
1713	0.8538920897
1714	0.8538313753
1715	0.8538166886
1716	0.8537804014
1717	0.8537578665
1718	0.8537056545
1719	0.8536823594
1720	0.853662532
1721	0.8535911421
1722	0.8535639057
1723	0.8535576045
1724	0.8535189273
1725	0.8534915998
1726	0.8534697604
1727	0.8534351096
1728	0.853374317
1729	0.8533076165
1730	0.8532920132
1731	0.8532768939
1732	0.8532027664
1733	0.8531739505
1734	0.8531493948
1735	0.8531333865
1736	0.8530555861
1737	0.8530418581
1738	0.8530241644
1739	0.8530096095
1740	0.852975671
1741	0.8529377264
1742	0.8528553983
1743	0.8528225714
1744	0.8527942349
1745	0.8527075464
1746	0.852672194
1747	0.8526575532
1748	0.8526192619
1749	0.8525191471
1750	0.8524999422
1751	0.8524632892
1752	0.8524360012
1753	0.8523845551
1754	0.8523109999
1755	0.852279601
1756	0.8522413974
1757	0.8522246932
1758	0.8521925055
1759	0.85207826
1760	0.8520593592
1761	0.8520188476
1762	0.8519164993
1763	0.8517826594
1764	0.8517564794
1765	0.8517416731
1766	0.851724575
1767	0.8516998762
1768	0.8516823097
1769	0.8516060814
1770	0.8515767319
1771	0.8515466494
1772	0.8515340277
1773	0.8514998165
1774	0.8514754549
1775	0.8514676493
1776	0.8513827637
1777	0.8513527978
1778	0.8513091778
1779	0.8512670785
1780	0.851224412
1781	0.8512017139
1782	0.8511953619
1783	0.8510924461
1784	0.8510668165
1785	0.851049843
1786	0.8510351911
1787	0.8509699203
1788	0.8509417997
1789	0.8509112466
1790	0.8508381123
1791	0.8507856083
1792	0.8507719331
1793	0.8507561111
1794	0.8507387052
1795	0.8507224866
1796	0.8507052095
1797	0.8506879972
1798	0.8506746765
1799	0.8506176584
1800	0.850598372
1801	0.8505588604
1802	0.850540387
1803	0.8504366058
1804	0.8503354671
1805	0.8503175447
1806	0.850292883
1807	0.8502618077
1808	0.8502380862
1809	0.8502160404
1810	0.8501939914
1811	0.8501025781
1812	0.8500023743
1813	0.8499368952
1814	0.8498999629
1815	0.8498705565
1816	0.8498551209
1817	0.8498163943
1818	0.8498027766
1819	0.8497308934
1820	0.8497051773
1821	0.8496953262
1822	0.849673881
1823	0.8496574023
1824	0.8495795336
1825	0.8495341509
1826	0.8494854965
1827	0.8494569536
1828	0.849433003
1829	0.8494264188
1830	0.8493776941
1831	0.8493628296
1832	0.8493453846
1833	0.849331331
1834	0.8493140469
1835	0.8492968665
1836	0.8492747106
1837	0.8492694275
1838	0.8491274335
1839	0.8490657964
1840	0.8490268918
1841	0.8490092501
1842	0.8489796048
1843	0.8489600068
1844	0.8489443059
1845	0.8489245829
1846	0.8488910563
1847	0.8488827872
1848	0.8488695414
1849	0.8488383384
1850	0.8488051139
1851	0.8487823748
1852	0.8487260366
1853	0.8486193872
1854	0.8486031399
1855	0.8485621769
1856	0.8484669247
1857	0.848433072
1858	0.8484190797
1859	0.8484040601
1860	0.8483938956
1861	0.8483820727
1862	0.8483324954
1863	0.8482993136
1864	0.8482870372
1865	0.848252156
1866	0.8482420815
1867	0.8481849157
1868	0.8481644961
1869	0.8481456236
1870	0.8481345402
1871	0.848067037
1872	0.84805679
1873	0.8480427465
1874	0.8480151121
1875	0.8479143154
1876	0.8478917712
1877	0.8478014304
1878	0.847791965
1879	0.8477784826
1880	0.8477370914
1881	0.8477215815
1882	0.8476537742
1883	0.8476267249
1884	0.8476073697
1885	0.8475561473
1886	0.8475358078
1887	0.8475229533
1888	0.8475012494
1889	0.8474357261
1890	0.8474050016
1891	0.8473421009
1892	0.8472955148
1893	0.8472720844
1894	0.8472152142
1895	0.8471844035
1896	0.8471514968
1897	0.8471074995
1898	0.8470626179
1899	0.8470477394
1900	0.8470254274
1901	0.8469900051
1902	0.8469800856
1903	0.8469750276
1904	0.8469566793
1905	0.8469453747
1906	0.8469162699
1907	0.8468093474
1908	0.8467919235
1909	0.8467135718
1910	0.8466954912
1911	0.8466523974
1912	0.8466468205
1913	0.8465090632
1914	0.846454898
1915	0.8464261278
1916	0.8464165878
1917	0.8463997157
1918	0.8463313138
1919	0.8463118162
1920	0.8462871329
1921	0.8462556988
1922	0.8462282826
1923	0.8461805311
1924	0.8461499573
1925	0.8461267526
1926	0.8460885986
1927	0.8459987805
1928	0.8459678785
1929	0.8459633565
1930	0.8459305515
1931	0.8459082587
1932	0.8458749981
1933	0.8458165082
1934	0.8457951306
1935	0.8457535043
1936	0.8457041798
1937	0.8456945015
1938	0.8456537491
1939	0.845578467
1940	0.8455623818
1941	0.8455417175
1942	0.8455205861
1943	0.8455083829
1944	0.8454614897
1945	0.8454201576
1946	0.8453928211
1947	0.8453651867
1948	0.8453201631
1949	0.8453021856
1950	0.8452714635
1951	0.8452571209
1952	0.8452415237
1953	0.8452283566
1954	0.845184591
1955	0.8451522527
1956	0.8451279259
1957	0.8450697212
1958	0.8450573465
1959	0.8450249603
1960	0.8450130668
1961	0.8449947984
1962	0.8449658625
1963	0.8449380956
1964	0.844905308
1965	0.8448675667
1966	0.8447333173
1967	0.8447083148
1968	0.8446934845
1969	0.844609394
1970	0.8445917582
1971	0.844571721
1972	0.8444752266
1973	0.8444288542
1974	0.8443949421
1975	0.8443743342
1976	0.8443451753
1977	0.8443165499
1978	0.8442983771
1979	0.8442836089
1980	0.8442528555
1981	0.8441884221
1982	0.8441624537
1983	0.8441478982
1984	0.8440990695
1985	0.8440722677
1986	0.8440409036
1987	0.8440095739
1988	0.8439584
1989	0.8439010416
1990	0.8438846614
1991	0.8438234529
1992	0.8437977667
1993	0.8437759735
1994	0.8437477944
1995	0.8436818306
1996	0.8436564625
1997	0.8436396778
1998	0.8436006284
1999	0.8435713048
2000	0.84353988
2001	0.8435226668
2002	0.8435049312
2003	0.8434707735
2004	0.843418539
2005	0.8433872601
2006	0.8433372932
2007	0.8433112277
2008	0.8432898256
2009	0.8432783693
2010	0.8432286058
2011	0.8432143042
2012	0.8431955862
2013	0.8431773435
2014	0.8431002501
2015	0.8430239436
2016	0.8430034154
2017	0.842943044
2018	0.8428799865
2019	0.8428488966
2020	0.8428272732
2021	0.8428097004
2022	0.8427456611
2023	0.8427310794
2024	0.8427032208
2025	0.8426841544
2026	0.8426459369
2027	0.8426209905
2028	0.8426005549
2029	0.8425863606
2030	0.8425556603
2031	0.8425167254
2032	0.8425010864
2033	0.8424690489
2034	0.8424529669
2035	0.8424276406
2036	0.8424086577
2037	0.842368043
2038	0.8423330834
2039	0.8422587623
2040	0.8422464016
2041	0.8421939266
2042	0.8421424063
2043	0.8421060452
2044	0.842086649
2045	0.8420659478
2046	0.8420325861
2047	0.8419984778
2048	0.8419532631
2049	0.8418434218
2050	0.8417960102
2051	0.8417427433
2052	0.8417030475
2053	0.8416491003
2054	0.8416261906
2055	0.8415605149
2056	0.841507354
2057	0.8414681702
2058	0.8414443606
2059	0.8414278089
2060	0.8413851225
2061	0.8413640587
2062	0.8413192197
2063	0.8412865194
2064	0.8412724234
2065	0.8412600137
2066	0.8412134939
2067	0.8411850474
2068	0.8411482071
2069	0.8410732881
2070	0.8410639965
2071	0.8410072492
2072	0.8409311913
2073	0.8408790468
2074	0.8408082756
2075	0.8407923767
2076	0.84077692
2077	0.840762383
2078	0.8407260016
2079	0.8406842761
2080	0.8406640602
2081	0.8406389728
2082	0.8406176156
2083	0.8405683813
2084	0.8405293286
2085	0.8405051454
2086	0.8404890664
2087	0.8404745872
2088	0.8404659447
2089	0.8403807912
2090	0.8403517133
2091	0.8403291058
2092	0.8402987798
2093	0.8402887087
2094	0.8402721274
2095	0.8402475043
2096	0.8402374162
2097	0.8402317658
2098	0.8401518028
2099	0.8399936558
2100	0.8399547991
2101	0.8398816992
2102	0.8398681358
2103	0.8398560485
2104	0.8398250081
2105	0.8398101268
2106	0.8397812151
2107	0.8397488957
2108	0.8397227921
2109	0.8396891108
2110	0.8396546343
2111	0.8396374308
2112	0.8396221635
2113	0.8396074882
2114	0.8395648813
2115	0.8395390132
2116	0.8394938792
2117	0.839477142
2118	0.8394582932
2119	0.839435949
2120	0.8394044828
2121	0.8393576965
2122	0.8393183673
2123	0.8392874839
2124	0.8392678842
2125	0.8392431877
2126	0.8392341122
2127	0.8392027845
2128	0.8391515535
2129	0.8391068285
2130	0.8390981423
2131	0.8390731482
2132	0.8390575414
2133	0.8390424479
2134	0.8390317863
2135	0.8390047484
2136	0.8389811025
2137	0.8389619172
2138	0.8389379724
2139	0.8389283406
2140	0.8388970656
2141	0.8388277011
2142	0.8388041142
2143	0.8387885266
2144	0.838766945
2145	0.8387641085
2146	0.8387417632
2147	0.8387361865
2148	0.8386779678
2149	0.8386379639
2150	0.838598048
2151	0.8385885598
2152	0.8385425416
2153	0.8385147868
2154	0.8385030422
2155	0.8384893317
2156	0.8384737838
2157	0.8384673075
2158	0.8384543507
2159	0.8384395549
2160	0.8383062418
2161	0.8382826494
2162	0.8382415934
2163	0.8382310368
2164	0.8382138456
2165	0.8381917675
2166	0.8381806561
2167	0.8381732625
2168	0.8381514495
2169	0.8381128045
2170	0.8381003042
2171	0.8380731339
